Shipment ID,Order ID,Carrier Name,Dispatch Date,Delivery Date,Status
408,798,Smith-Rivas,2025-02-01,2025-02-01,In Transit
409,8985,Chandler-Robinson,2025-02-01,2025-02-01,Delivered
410,706,Smith and Sons,2025-02-01,2025-02-01,Lost
411,3061,"Lopez, Davis and Melton",2025-02-01,2025-02-01,Delayed
412,786,"Thomas, Booker and Simpson",2025-02-01,2025-02-01,In Transit
413,5759,"Day, Dennis and Williamson",2025-02-01,2025-02-01,Delayed
414,7063,"Leonard, Spencer and Jackson",2025-02-01,2025-02-01,Delayed
415,5106,Maldonado LLC,2025-02-01,2025-02-01,In Transit
416,9586,Sullivan PLC,2025-02-01,2025-02-01,Delayed
417,1107,Mendez-West,2025-02-01,2025-02-01,Delivered
418,4281,Rice Ltd,2025-02-01,2025-02-01,Delivered
419,6845,Greene-Green,2025-02-01,2025-02-01,In Transit
420,6430,Ruiz-Duran,2025-02-01,2025-02-01,In Transit
421,6092,Barton-Evans,2025-02-01,2025-02-01,In Transit
422,2951,Whitaker Group,2025-02-01,2025-02-01,In Transit
423,7213,"Evans, Shaffer and Duncan",2025-02-01,2025-02-01,Lost
424,1511,Boone-Morrison,2025-02-01,2025-02-01,In Transit
425,8270,Freeman PLC,2025-02-01,2025-02-01,In Transit
426,5088,Martinez and Sons,2025-02-01,2025-02-01,Delivered
427,6768,Barker and Sons,2025-02-01,2025-02-01,Lost
428,8551,"Baird, Simmons and Johnson",2025-02-01,2025-02-01,Delayed
429,9993,"Preston, Burnett and Hawkins",2025-02-01,2025-02-01,In Transit
430,3884,Daniels-Gonzalez,2025-02-01,2025-02-01,Delivered
431,1535,White-Sutton,2025-02-01,2025-02-01,Lost
432,7250,Wallace LLC,2025-02-01,2025-02-01,Delayed
433,9233,"Lewis, Murphy and Perez",2025-02-01,2025-02-01,In Transit
434,1949,Hunt Inc,2025-02-01,2025-02-01,Lost
435,7135,"Mendoza, Carter and Booth",2025-02-01,2025-02-01,Lost
436,5454,"Mendoza, Newton and Mahoney",2025-02-01,2025-02-01,Delayed
437,382,"Frederick, Benitez and Walker",2025-02-01,2025-02-01,In Transit
438,4573,"Jacobs, Scott and Bennett",2025-02-01,2025-02-01,Delivered
439,8089,Williams-Matthews,2025-02-01,2025-02-01,Delayed
440,3262,"Johnson, Williams and Larson",2025-02-01,2025-02-01,In Transit
441,5447,Ray PLC,2025-02-01,2025-02-01,Lost
442,5807,Davis Inc,2025-02-01,2025-02-01,Delivered
443,2906,Alvarado-Roberts,2025-02-01,2025-02-01,Delayed
444,860,"Phillips, Hill and Pace",2025-02-01,2025-02-01,Delivered
445,9158,"Potter, Santana and Santiago",2025-02-01,2025-02-01,Lost
446,587,Kim-Hoffman,2025-02-01,2025-02-01,Delivered
447,9556,Reid-Duncan,2025-02-01,2025-02-01,In Transit
448,3489,"Harmon, Kirby and Williams",2025-02-01,2025-02-01,Lost
449,8122,Mcgee-Ford,2025-02-01,2025-02-01,Delayed
450,9097,"Prince, Singleton and Roberson",2025-02-01,2025-02-01,Lost
451,7244,"Fernandez, Fowler and Solomon",2025-02-01,2025-02-01,Delayed
452,6483,Smith-Murphy,2025-02-01,2025-02-01,Lost
453,6017,Moon-Baker,2025-02-01,2025-02-01,Delivered
454,5325,Norton-Harris,2025-02-01,2025-02-01,In Transit
455,5169,"Cooley, Hendrix and Garcia",2025-02-01,2025-02-01,Delivered
456,4239,"Johnson, Rice and Peterson",2025-02-01,2025-02-01,Lost
457,4661,Rowe PLC,2025-02-01,2025-02-01,Delivered
458,9806,Flowers-Miller,2025-02-01,2025-02-01,Delivered
459,8135,Clay Inc,2025-02-01,2025-02-01,In Transit
460,8489,"Berry, Singleton and Whitaker",2025-02-01,2025-02-01,In Transit
461,2799,"Williams, Stewart and Castro",2025-02-01,2025-02-01,In Transit
462,7508,"Clark, Morrow and Brooks",2025-02-01,2025-02-01,In Transit
463,423,Garner-Ryan,2025-02-01,2025-02-01,Delivered
464,8071,"Smith, Huff and Flores",2025-02-01,2025-02-01,In Transit
465,35,Reese Inc,2025-02-01,2025-02-01,In Transit
466,51,Cobb Inc,2025-02-01,2025-02-01,Delivered
467,2348,"Martinez, Berry and Wells",2025-02-01,2025-02-01,In Transit
468,8238,Bailey-Sanchez,2025-02-01,2025-02-01,Delivered
469,3922,"Brown, Schmidt and Mckenzie",2025-02-01,2025-02-01,Delayed
470,1587,"Martinez, Campbell and Brown",2025-02-01,2025-02-01,Lost
471,158,Espinoza and Sons,2025-02-01,2025-02-01,In Transit
472,9451,Cantu-Pope,2025-02-01,2025-02-01,Lost
473,5694,Gray Group,2025-02-01,2025-02-01,Lost
474,8524,Robinson LLC,2025-02-01,2025-02-01,Delayed
475,1865,Carroll-Clark,2025-02-01,2025-02-01,Lost
476,6531,Bush Ltd,2025-02-01,2025-02-01,In Transit
477,9217,Cantrell-Bray,2025-02-01,2025-02-01,In Transit
478,8171,Chen-Carter,2025-02-01,2025-02-01,Lost
479,4272,"Cook, Cruz and Bennett",2025-02-01,2025-02-01,Delayed
480,4356,"Lopez, Reed and Wiley",2025-02-01,2025-02-01,In Transit
481,4599,Sanchez-Huber,2025-02-01,2025-02-01,Delivered
482,9667,"Anderson, Romero and Allen",2025-02-01,2025-02-01,Delayed
483,6532,Johnson-Moore,2025-02-01,2025-02-01,In Transit
484,7114,"Gray, Smith and Sloan",2025-02-01,2025-02-01,Delivered
485,2051,"Miller, Aguirre and Scott",2025-02-01,2025-02-01,Delivered
486,7639,Barry PLC,2025-02-01,2025-02-01,Lost
487,2167,"Snow, Cook and Brennan",2025-02-01,2025-02-01,Lost
488,1715,Clayton-Williams,2025-02-01,2025-02-01,In Transit
489,5579,Lopez PLC,2025-02-01,2025-02-01,Delayed
490,617,Henry and Sons,2025-02-01,2025-02-01,Delivered
491,6252,Tucker and Sons,2025-02-01,2025-02-01,In Transit
492,2951,"Brennan, Baker and Green",2025-02-01,2025-02-01,Delayed
493,6755,Rice PLC,2025-02-01,2025-02-01,Delayed
494,5425,Bauer-House,2025-02-01,2025-02-01,Delivered
495,1492,"Salinas, Barnes and Morales",2025-02-01,2025-02-01,Delayed
496,6277,"Gillespie, Hudson and Thompson",2025-02-01,2025-02-01,Lost
497,4099,"Hicks, Hubbard and Pitts",2025-02-01,2025-02-01,Delivered
498,3146,"Young, Decker and Murphy",2025-02-01,2025-02-01,Lost
499,4497,Martinez-Adams,2025-02-01,2025-02-01,Delayed
500,3117,"Faulkner, Shaffer and Moyer",2025-02-01,2025-02-01,In Transit
501,8721,Combs-Hoover,2025-02-01,2025-02-01,In Transit
502,2888,Valentine-Garza,2025-02-01,2025-02-01,Delivered
503,8866,"Snyder, Kelley and Ramos",2025-02-01,2025-02-01,Delayed
504,9118,Oconnor and Sons,2025-02-01,2025-02-01,Lost
505,6728,Cole-Calderon,2025-02-01,2025-02-01,In Transit
506,4977,"Smith, Smith and Gentry",2025-02-01,2025-02-01,Delayed
507,4179,"Petersen, Marks and Costa",2025-02-01,2025-02-01,Delivered
508,3680,Foster LLC,2025-02-01,2025-02-01,Lost
509,3799,Bradshaw Inc,2025-02-01,2025-02-01,Lost
510,607,Kline PLC,2025-02-01,2025-02-01,In Transit
511,8391,Cole-Anderson,2025-02-01,2025-02-01,Delayed
512,7183,Smith Ltd,2025-02-01,2025-02-01,Delayed
513,3650,"Nelson, Cunningham and Moore",2025-02-01,2025-02-01,Lost
514,9878,"Day, Brown and Webb",2025-02-01,2025-02-01,Delayed
515,7255,Blevins and Sons,2025-02-01,2025-02-01,Lost
516,3541,"Crane, Johnson and Cross",2025-02-01,2025-02-01,In Transit
517,8662,Garner LLC,2025-02-01,2025-02-01,Delivered
518,4177,White LLC,2025-02-01,2025-02-01,Delivered
519,9379,Leon-Lopez,2025-02-01,2025-02-01,In Transit
520,214,"Brewer, Lewis and Barnes",2025-02-01,2025-02-01,Delivered
521,4678,"Williams, Lee and Reyes",2025-02-01,2025-02-01,Delivered
522,7983,"James, Williams and Smith",2025-02-01,2025-02-01,Delayed
523,2574,Benson-Jackson,2025-02-01,2025-02-01,Delivered
524,4840,Wheeler and Sons,2025-02-01,2025-02-01,Lost
525,1285,"Taylor, Duncan and Gonzalez",2025-02-01,2025-02-01,Delayed
526,1137,Smith Group,2025-02-01,2025-02-01,Delivered
527,1825,Johnson-Davis,2025-02-01,2025-02-01,Lost
528,8060,Moses-Hart,2025-02-01,2025-02-01,Lost
529,75,Robinson-Murray,2025-02-01,2025-02-01,Lost
530,725,"Hayes, Martin and Rodriguez",2025-02-01,2025-02-01,In Transit
531,324,"Williams, Hicks and Wilkerson",2025-02-01,2025-02-01,Lost
532,7000,Thomas-Wilson,2025-02-01,2025-02-01,Delayed
533,8285,"Ayala, Paul and Sparks",2025-02-01,2025-02-01,Lost
534,8226,"Jackson, Morton and Brandt",2025-02-01,2025-02-01,Delivered
535,5087,Scott-Sanchez,2025-02-01,2025-02-01,Delivered
536,6055,Malone LLC,2025-02-01,2025-02-01,Lost
537,5907,Thomas-Wong,2025-02-01,2025-02-01,Delivered
538,9448,White-Pruitt,2025-02-01,2025-02-01,Delivered
539,9123,Best Ltd,2025-02-01,2025-02-01,Delayed
540,4105,Torres-Morrow,2025-02-01,2025-02-01,In Transit
541,4925,Jensen-Clark,2025-02-01,2025-02-01,Delayed
542,5518,"Garrett, Stewart and Walker",2025-02-01,2025-02-01,In Transit
543,3811,Miller-Owens,2025-02-01,2025-02-01,Lost
544,3173,Waller Ltd,2025-02-01,2025-02-01,Delivered
545,4158,Wilcox-Howard,2025-02-01,2025-02-01,Lost
546,6391,Reyes and Sons,2025-02-01,2025-02-01,In Transit
547,8572,"Contreras, Flores and Conrad",2025-02-01,2025-02-01,In Transit
548,4219,Trujillo PLC,2025-02-01,2025-02-01,Delayed
549,9948,"Obrien, Herrera and Gutierrez",2025-02-01,2025-02-01,Lost
550,714,Moody-Odonnell,2025-02-01,2025-02-01,Delivered
551,9913,Lewis Group,2025-02-01,2025-02-01,Lost
552,5419,"Fox, Collins and Green",2025-02-01,2025-02-01,Delivered
553,3004,Nicholson-Grant,2025-02-01,2025-02-01,Delivered
554,1258,Armstrong Group,2025-02-01,2025-02-01,Delayed
555,3300,"Anderson, Kim and Williams",2025-02-01,2025-02-01,In Transit
556,7855,"Barber, Rice and Colon",2025-02-01,2025-02-01,In Transit
557,7640,"Hayden, Garrett and Bass",2025-02-01,2025-02-01,In Transit
558,696,Fernandez-Hicks,2025-02-01,2025-02-01,Delayed
559,8633,Gordon Inc,2025-02-01,2025-02-01,Lost
560,8461,"Ortiz, Hill and Lopez",2025-02-01,2025-02-01,Lost
561,375,Cuevas and Sons,2025-02-01,2025-02-01,In Transit
562,5881,Howard LLC,2025-02-01,2025-02-01,In Transit
563,8448,Smith Inc,2025-02-01,2025-02-01,Delivered
564,3912,"Bennett, Mcguire and Manning",2025-02-01,2025-02-01,Delayed
565,5223,Wheeler PLC,2025-02-01,2025-02-01,In Transit
566,2939,"Meyer, Tate and Carroll",2025-02-01,2025-02-01,Delivered
567,9878,Wilson-Yates,2025-02-01,2025-02-01,Delayed
568,5687,Cruz Ltd,2025-02-01,2025-02-01,Delayed
569,1425,Taylor Group,2025-02-01,2025-02-01,Delivered
570,3266,"Decker, Nunez and Landry",2025-02-01,2025-02-01,Lost
571,9177,"Moran, Williams and Smith",2025-02-01,2025-02-01,In Transit
572,4986,"Zhang, Tapia and Bender",2025-02-01,2025-02-01,Lost
573,5040,Cooke-Price,2025-02-01,2025-02-01,Delivered
574,5736,Morse PLC,2025-02-01,2025-02-01,In Transit
575,7502,"Robinson, Hamilton and Zamora",2025-02-01,2025-02-01,Delayed
576,3644,Noble PLC,2025-02-01,2025-02-01,Delivered
577,751,Bates PLC,2025-02-01,2025-02-01,Delivered
578,9746,"Green, Mason and Malone",2025-02-01,2025-02-01,Delayed
579,976,Lopez LLC,2025-02-01,2025-02-01,In Transit
580,7263,Harris-Farmer,2025-02-01,2025-02-01,Lost
581,7328,Johnson-Morris,2025-02-01,2025-02-01,Lost
582,5455,"Wright, Perkins and Padilla",2025-02-01,2025-02-01,Delayed
583,10,Hernandez-Brown,2025-02-01,2025-02-01,In Transit
584,5257,Adams Ltd,2025-02-01,2025-02-01,Delivered
585,5222,"Carrillo, Kent and Barker",2025-02-01,2025-02-01,Lost
586,6288,"Walker, Griffin and Nielsen",2025-02-01,2025-02-01,In Transit
587,3604,Woodward Group,2025-02-01,2025-02-01,Lost
588,7412,"Reed, Eaton and Crawford",2025-02-01,2025-02-01,Delivered
589,3560,Perez-Durham,2025-02-01,2025-02-01,Lost
590,1114,Collins-Tapia,2025-02-01,2025-02-01,Delayed
591,2962,Smith-Phillips,2025-02-01,2025-02-01,Delayed
592,7730,Riddle PLC,2025-02-01,2025-02-01,Delayed
593,1386,"Rivera, Dunn and Parks",2025-02-01,2025-02-01,Delayed
594,1527,Hartman LLC,2025-02-01,2025-02-01,Lost
595,3669,Mitchell Group,2025-02-01,2025-02-01,Delivered
596,5178,Marshall and Sons,2025-02-01,2025-02-01,Lost
597,6812,Simmons-Johnson,2025-02-01,2025-02-01,In Transit
598,4510,"Allen, Thomas and Miller",2025-02-01,2025-02-01,Delivered
599,4333,Terrell and Sons,2025-02-01,2025-02-01,Delivered
600,6826,Jones-Davis,2025-02-01,2025-02-01,Delayed
601,8941,Potts-Espinoza,2025-02-01,2025-02-01,Delayed
602,1232,"Jordan, Walton and Walker",2025-02-01,2025-02-01,Lost
603,8643,Swanson-Arellano,2025-02-01,2025-02-01,Delivered
604,7367,English Group,2025-02-01,2025-02-01,Delayed
605,8118,"Evans, Bryan and Johnson",2025-02-01,2025-02-01,Lost
606,3326,Young-Diaz,2025-02-01,2025-02-01,In Transit
607,6338,"Parker, Bruce and Green",2025-02-01,2025-02-01,In Transit
608,4267,Miller-Kidd,2025-02-01,2025-02-01,Lost
609,484,Bentley Inc,2025-02-01,2025-02-01,In Transit
610,8071,"Cisneros, Long and Hatfield",2025-02-01,2025-02-01,Delayed
611,1409,Padilla-Hughes,2025-02-01,2025-02-01,Lost
612,5023,Chase LLC,2025-02-01,2025-02-01,In Transit
613,987,Henson-Ortiz,2025-02-01,2025-02-01,In Transit
614,9637,"Chase, Adams and Hanson",2025-02-01,2025-02-01,Delivered
615,5365,Bates PLC,2025-02-01,2025-02-01,Lost
616,8369,Ward Inc,2025-02-01,2025-02-01,Delivered
617,5408,"Turner, Cunningham and Holder",2025-02-01,2025-02-01,Lost
618,2072,Edwards LLC,2025-02-01,2025-02-01,Lost
619,8525,Parker Group,2025-02-01,2025-02-01,Delivered
620,9124,Meza and Sons,2025-02-01,2025-02-01,Lost
621,7825,"Reynolds, King and Rodgers",2025-02-01,2025-02-01,Lost
622,6266,Scott-Floyd,2025-02-01,2025-02-01,Delayed
623,4272,"Vazquez, Owen and Day",2025-02-01,2025-02-01,In Transit
624,2197,Lambert PLC,2025-02-01,2025-02-01,Delivered
625,4877,"Pierce, Schmidt and Ford",2025-02-01,2025-02-01,Lost
626,1990,Parker LLC,2025-02-01,2025-02-01,Delayed
627,5646,"Baxter, Shaw and White",2025-02-01,2025-02-01,In Transit
628,3167,"Ramirez, Solis and Herrera",2025-02-01,2025-02-01,Lost
629,4466,Cline-Smith,2025-02-01,2025-02-01,In Transit
630,2093,White and Sons,2025-02-01,2025-02-01,Delivered
631,6851,Douglas LLC,2025-02-01,2025-02-01,Delayed
632,7071,Roy Inc,2025-02-01,2025-02-01,Delayed
633,2963,Carr-Tapia,2025-02-01,2025-02-01,Delivered
634,6168,Crawford Inc,2025-02-01,2025-02-01,Lost
635,5931,Brown-Brown,2025-02-01,2025-02-01,Lost
636,2929,"Harris, Wheeler and Pierce",2025-02-01,2025-02-01,Lost
637,6060,"Gaines, Williams and Davis",2025-02-01,2025-02-01,Delayed
638,5588,Clark Group,2025-02-01,2025-02-01,Delayed
639,228,Christensen Group,2025-02-01,2025-02-01,Delivered
640,4997,Gill-Peters,2025-02-01,2025-02-01,Delivered
641,9914,"Todd, Henson and Moore",2025-02-01,2025-02-01,Lost
642,5919,Bowen LLC,2025-02-01,2025-02-01,Delayed
643,5395,"Mitchell, Spence and Owens",2025-02-01,2025-02-01,Delivered
644,6543,Morse-Fuller,2025-02-01,2025-02-01,Delayed
645,2778,Peterson-Morgan,2025-02-01,2025-02-01,Delivered
646,805,Kennedy and Sons,2025-02-01,2025-02-01,Delayed
647,7177,"Camacho, Wallace and Garner",2025-02-01,2025-02-01,In Transit
648,5435,George-Brown,2025-02-01,2025-02-01,Delayed
649,4260,Dougherty Inc,2025-02-01,2025-02-01,Lost
650,6517,"Vaughn, Rodriguez and Gilbert",2025-02-01,2025-02-01,Delayed
651,8263,Rhodes PLC,2025-02-01,2025-02-01,Delivered
652,10000,Castillo-Hampton,2025-02-01,2025-02-01,In Transit
653,1116,Morgan-Perez,2025-02-01,2025-02-01,Lost
654,6310,"Boyer, Yoder and Smith",2025-02-01,2025-02-01,Delivered
655,7312,Nunez Ltd,2025-02-01,2025-02-01,In Transit
656,4466,Owens-Cordova,2025-02-01,2025-02-01,Delivered
657,8380,Curtis Ltd,2025-02-01,2025-02-01,Delayed
658,2405,Lewis Group,2025-02-01,2025-02-01,Lost
659,1029,Myers Inc,2025-02-01,2025-02-01,Delayed
660,8483,"Hines, Arnold and Bradford",2025-02-01,2025-02-01,Delivered
661,4447,"Kennedy, Price and Ramos",2025-02-01,2025-02-01,Delayed
662,3682,Harvey-Wilson,2025-02-01,2025-02-01,In Transit
663,2154,"Goodman, Rich and Thomas",2025-02-01,2025-02-01,Lost
664,3934,"Wilson, Russell and Evans",2025-02-01,2025-02-01,Delayed
665,5092,Smith Inc,2025-02-01,2025-02-01,Delayed
666,2896,Williams-Everett,2025-02-01,2025-02-01,Delayed
667,995,Orozco-Moore,2025-02-01,2025-02-01,Delivered
668,4253,"Medina, Walker and Taylor",2025-02-01,2025-02-01,In Transit
669,4941,"Jones, Johnson and Turner",2025-02-01,2025-02-01,Lost
670,8447,"Pacheco, Jones and Smith",2025-02-01,2025-02-01,Lost
671,9142,Garcia Inc,2025-02-01,2025-02-01,In Transit
672,8836,"Diaz, Aguirre and Pierce",2025-02-01,2025-02-01,Lost
673,6563,Marquez-Sanchez,2025-02-01,2025-02-01,Delivered
674,4177,Collins Inc,2025-02-01,2025-02-01,Delivered
675,7990,Smith-Wilson,2025-02-01,2025-02-01,Delivered
676,5036,Green-Chaney,2025-02-01,2025-02-01,Lost
677,7625,"Cobb, Foley and Martinez",2025-02-01,2025-02-01,In Transit
678,1826,"Rogers, Garner and Rocha",2025-02-01,2025-02-01,Delayed
679,7298,"Townsend, Bullock and Velez",2025-02-01,2025-02-01,Lost
680,3171,Young LLC,2025-02-01,2025-02-01,Lost
681,8799,"Garcia, Cox and Moore",2025-02-01,2025-02-01,In Transit
682,5594,"Burnett, Murray and Perez",2025-02-01,2025-02-01,Lost
683,2009,Phillips LLC,2025-02-01,2025-02-01,Lost
684,2570,Henderson-Ford,2025-02-01,2025-02-01,In Transit
685,8009,Brown-Garcia,2025-02-01,2025-02-01,Delivered
686,6195,Serrano Group,2025-02-01,2025-02-01,Lost
687,1406,Trujillo-Fischer,2025-02-01,2025-02-01,Delivered
688,8644,"Goodwin, Olson and Sharp",2025-02-01,2025-02-01,Lost
689,3236,Stewart-Irwin,2025-02-01,2025-02-01,In Transit
690,4781,Oneal LLC,2025-02-01,2025-02-01,In Transit
691,3531,"Bradford, Thornton and Powers",2025-02-01,2025-02-01,In Transit
692,9326,Hart LLC,2025-02-01,2025-02-01,In Transit
693,6518,"Rice, Zavala and Barry",2025-02-01,2025-02-01,Lost
694,6806,"Bass, Shea and West",2025-02-01,2025-02-01,In Transit
695,6951,Smith Ltd,2025-02-01,2025-02-01,Delivered
696,5091,Mendoza Inc,2025-02-01,2025-02-01,Lost
697,8939,Barber Group,2025-02-01,2025-02-01,Lost
698,7857,"Taylor, Munoz and Robinson",2025-02-01,2025-02-01,Lost
699,2823,"Gordon, Alvarez and Williams",2025-02-01,2025-02-01,In Transit
700,8229,"Sellers, Mills and Long",2025-02-01,2025-02-01,Delivered
701,2952,Benson LLC,2025-02-01,2025-02-01,Delayed
702,7610,Reed Inc,2025-02-01,2025-02-01,Delivered
703,2064,Wells PLC,2025-02-01,2025-02-01,Delayed
704,8095,Carlson-Cole,2025-02-01,2025-02-01,Lost
705,9045,Lee-Douglas,2025-02-01,2025-02-01,Lost
706,7209,Brown-Wells,2025-02-01,2025-02-01,In Transit
707,7469,Page-Cooper,2025-02-01,2025-02-01,In Transit
708,6430,Willis Inc,2025-02-01,2025-02-01,Lost
709,1508,Thomas-White,2025-02-01,2025-02-01,Delayed
710,8501,"Hood, Gibson and Clark",2025-02-01,2025-02-01,Delayed
711,7541,Acevedo and Sons,2025-02-01,2025-02-01,Delivered
712,5472,Juarez Group,2025-02-01,2025-02-01,Lost
713,8795,Simmons-Martinez,2025-02-01,2025-02-01,Delayed
714,2827,Martin-Chan,2025-02-01,2025-02-01,Delivered
715,5169,"Watson, Roberts and Hood",2025-02-01,2025-02-01,Delivered
716,9792,"Hall, Brooks and Case",2025-02-01,2025-02-01,In Transit
717,425,Clark and Sons,2025-02-01,2025-02-01,Delivered
718,4790,Burgess PLC,2025-02-01,2025-02-01,In Transit
719,3649,Shea LLC,2025-02-01,2025-02-01,Lost
720,3919,Simpson-Jones,2025-02-01,2025-02-01,Delayed
721,5589,Oneill Group,2025-02-01,2025-02-01,Delayed
722,2107,Drake Inc,2025-02-01,2025-02-01,Delayed
723,7837,Eaton-Williams,2025-02-01,2025-02-01,In Transit
724,1073,Carter and Sons,2025-02-01,2025-02-01,Delayed
725,5156,Conley-White,2025-02-01,2025-02-01,Delivered
726,2962,"Walker, Wilson and Stokes",2025-02-01,2025-02-01,In Transit
727,9132,Patton-Hamilton,2025-02-01,2025-02-01,In Transit
728,9270,Fernandez PLC,2025-02-01,2025-02-01,Delayed
729,1381,Green-Moore,2025-02-01,2025-02-01,Lost
730,1509,"Salazar, Hatfield and Nguyen",2025-02-01,2025-02-01,In Transit
731,7389,"Jacobs, Martinez and Haynes",2025-02-01,2025-02-01,In Transit
732,7124,"Callahan, Moore and Armstrong",2025-02-01,2025-02-01,Lost
733,7736,Pearson-Evans,2025-02-01,2025-02-01,Lost
734,9925,Martinez Group,2025-02-01,2025-02-01,Delivered
735,1917,Brewer-Holloway,2025-02-01,2025-02-01,Delivered
736,1593,"Newman, Kelly and Harris",2025-02-01,2025-02-01,Lost
737,4879,"Curry, Willis and Johnson",2025-02-01,2025-02-01,Delayed
738,3995,"Graham, Cabrera and Barnes",2025-02-01,2025-02-01,Delivered
739,3165,Mathis-Smith,2025-02-01,2025-02-01,Lost
740,4850,Ortega Inc,2025-02-01,2025-02-01,Delivered
741,5715,"Williams, Lopez and Jones",2025-02-01,2025-02-01,Delayed
742,133,Harvey LLC,2025-02-01,2025-02-01,Delivered
743,5911,"Sloan, Richards and Thompson",2025-02-01,2025-02-01,Delivered
744,3983,Wright and Sons,2025-02-01,2025-02-01,Delivered
745,1451,Howard Inc,2025-02-01,2025-02-01,In Transit
746,1643,"Trujillo, Cooper and Mcpherson",2025-02-01,2025-02-01,Delivered
747,5527,"Perez, Morgan and Murphy",2025-02-01,2025-02-01,Delayed
748,6611,Carpenter-Li,2025-02-01,2025-02-01,Lost
749,5366,"Logan, Hanson and Fischer",2025-02-01,2025-02-01,In Transit
750,4788,Phillips and Sons,2025-02-01,2025-02-01,Delayed
751,9353,"Simmons, Smith and Medina",2025-02-01,2025-02-01,Lost
752,7721,"Yang, Cooke and Hall",2025-02-01,2025-02-01,In Transit
753,3809,Davis-Hobbs,2025-02-01,2025-02-01,In Transit
754,7866,Potter-Long,2025-02-01,2025-02-01,In Transit
755,5905,"Anderson, Brown and Thomas",2025-02-01,2025-02-01,Lost
756,8731,Jones Group,2025-02-01,2025-02-01,Delivered
757,6058,Ramirez-Jones,2025-02-01,2025-02-01,Delivered
758,3058,Larson LLC,2025-02-01,2025-02-01,In Transit
759,1098,"Harris, West and Howell",2025-02-01,2025-02-01,Delayed
760,3546,White Group,2025-02-01,2025-02-01,Delayed
761,5024,Olson and Sons,2025-02-01,2025-02-01,Delayed
762,6363,Wyatt-Hill,2025-02-01,2025-02-01,Delivered
763,6489,"Farrell, Soto and Ross",2025-02-01,2025-02-01,Lost
764,8361,Haynes PLC,2025-02-01,2025-02-01,Delivered
765,7159,Stokes-Perez,2025-02-01,2025-02-01,Lost
766,3855,"Moore, Harmon and Patel",2025-02-01,2025-02-01,Lost
767,4921,Nelson and Sons,2025-02-01,2025-02-01,Delayed
768,5070,Gomez and Sons,2025-02-01,2025-02-01,In Transit
